section_unit_uid,lineage_uid,lineage_confidence,course_family_id,course_uid,course_version,is_current,program,education_level,course_code,course_name_sv,section,original_section_heading,subsection,unit_type,unit_order,text_exact,text_normalized,source_file,confidence,notes
OMA042_v01_SECTION_0029,OMA042_SECTION_0029,baseline,OMA042,OMA042_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA042,Omvårdnad och folkhälsoarbete samt ledning och utveckling inom distriktssköterskans ansvarsområde,modules,Moduler Kod Benämning Omf. Betyg,Moduler Kod Benämning Omf. Betyg,text_unit,29,Moduler Kod Benämning Omf. Betyg | Muntlig fruppresentation av uppgift.individuell 15,Moduler Kod Benämning Omf. Betyg | Muntlig fruppresentation av uppgift.individuell 15,Kurs5_Distrikt_OMA042.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA042_v01_SECTION_0030,OMA042_SECTION_0030,baseline,OMA042,OMA042_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA042,Omvårdnad och folkhälsoarbete samt ledning och utveckling inom distriktssköterskans ansvarsområde,modules,Moduler Kod Benämning Omf. Betyg,Moduler Kod Benämning Omf. Betyg,text_unit,30,0007 bedömning (lärandemål 1) hp WV Muntlig gruppresentation av uppgift.individuell os,0007 bedömning (lärandemål 1) hp WV Muntlig gruppresentation av uppgift.individuell os,Kurs5_Distrikt_OMA042.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA042_v01_SECTION_0031,OMA042_SECTION_0031,baseline,OMA042,OMA042_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA042,Omvårdnad och folkhälsoarbete samt ledning och utveckling inom distriktssköterskans ansvarsområde,modules,Moduler Kod Benämning Omf. Betyg,Moduler Kod Benämning Omf. Betyg,text_unit,31,9092 bedömning (lärandemål 2) hp 6,9092 bedömning (lärandemål 2) hp 6,Kurs5_Distrikt_OMA042.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA042_v01_SECTION_0032,OMA042_SECTION_0032,baseline,OMA042,OMA042_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA042,Omvårdnad och folkhälsoarbete samt ledning och utveckling inom distriktssköterskans ansvarsområde,modules,Moduler Kod Benämning Omf. Betyg,Moduler Kod Benämning Omf. Betyg,text_unit,32,"0003 Skriftig examination, individuell (lärandemåt 3) »ow Individuell dokumenterad bedömning av a","0003 Skriftig examination, individuell (lärandemåt 3) »ow Individuell dokumenterad bedömning av a",Kurs5_Distrikt_OMA042.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA042_v01_SECTION_0033,OMA042_SECTION_0033,baseline,OMA042,OMA042_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA042,Omvårdnad och folkhälsoarbete samt ledning och utveckling inom distriktssköterskans ansvarsområde,modules,Moduler Kod Benämning Omf. Betyg,Moduler Kod Benämning Omf. Betyg,text_unit,33,0008 verksamhetsförlagd utbildning Inom primärvård enligt — 3 UV fastställda kriterier P bese dodung soocsievylaousiarasOMADEZNvald tam-2022 09.02,0008 verksamhetsförlagd utbildning Inom primärvård enligt — 3 UV fastställda kriterier P bese dodung soocsievylaousiarasOMADEZNvald tam-2022 09.02,Kurs5_Distrikt_OMA042.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_SECTION_0001,OMA709_SECTION_0001,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,metadata,missing,missing,text_unit,1,"--- OCR page 1 --- Akademin för hälsa och arbetsliv KURSPLAN Faculty of Health and Occupational Studies HÖGSKOLAN I GÄVLE Examensarbete inom distriktssköterskans kunskapsområde 13.0 hp Thesis in district nursing on advanced level 15.0 er Fastställd av: Akademi för hälsa och arbetsliv, 2023-10-1 Giltig från och med: 2024-09-02 Utbildningsnivå — Avancerad nivå Kurskod oMATOS Omfattning 18.0 hp Huvudområde Omvårdnad AlE Ämnesgrupp — —— Omvårdnad/omvårdnadsvetenskap Utbildningsområde vårdområdet 100 3","--- OCR page 1 --- Akademin för hälsa och arbetsliv KURSPLAN Faculty of Health and Occupational Studies HÖGSKOLAN I GÄVLE Examensarbete inom distriktssköterskans kunskapsområde 13.0 hp Thesis in district nursing on advanced level 15.0 er Fastställd av: Akademi för hälsa och arbetsliv, 2023-10-1 Giltig från och med: 2024-09-02 Utbildningsnivå — Avancerad nivå Kurskod oMATOS Omfattning 18.0 hp Huvudområde Omvårdnad AlE Ämnesgrupp — —— Omvårdnad/omvårdnadsvetenskap Utbildningsområde vårdområdet 100 3",Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_SECTION_0002,OMA709_SECTION_0002,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,learning_outcomes,Värderingsförmåga och förhållningssätt,Värderingsförmåga och förhållningssätt,text_unit,2,Mål Efter avslutad kurs ska studenten kunna:,Mål Efter avslutad kurs ska studenten kunna:,Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_SECTION_0003,OMA709_SECTION_0003,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,learning_outcomes,Värderingsförmåga och förhållningssätt,Värderingsförmåga och förhållningssätt,text_unit,3,"Kunskap och förståelse 1, visa kunskap och förståelse inom huvudområdet för utbildningen distriktssköterskans kunskapsområde, inbegripet såväl överblick över området som fördjupade kunskaper inom valt problemområde samt insikt I åktuelit forsknings- och utvecklingsarbete","Kunskap och förståelse 1, visa kunskap och förståelse inom huvudområdet för utbildningen distriktssköterskans kunskapsområde, inbegripet såväl överblick över området som fördjupade kunskaper inom valt problemområde samt insikt I åktuelit forsknings- och utvecklingsarbete",Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_SECTION_0004,OMA709_SECTION_0004,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,learning_outcomes,Värderingsförmåga och förhållningssätt,Värderingsförmåga och förhållningssätt,text_unit,4,2. visa fördjupad metodkunskap Inom huvudområdet för utbildningen,2. visa fördjupad metodkunskap Inom huvudområdet för utbildningen,Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_SECTION_0005,OMA709_SECTION_0005,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,learning_outcomes,Värderingsförmåga och förhållningssätt,Värderingsförmåga och förhållningssätt,text_unit,5,Färdighet och förmåga,Färdighet och förmåga,Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_SECTION_0006,OMA709_SECTION_0006,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,learning_outcomes,Värderingsförmåga och förhållningssätt,Värderingsförmåga och förhållningssätt,text_unit,6,3. visa förmåga att integrera kunskap och självständigt identifiera och formulera en problemställning utifrån aktuelit forskningsläge och teorier med relevans för huvudområdet bese dodung soocsievylaousiearasOMA7OS vald Fam-2026 09.02,3. visa förmåga att integrera kunskap och självständigt identifiera och formulera en problemställning utifrån aktuelit forskningsläge och teorier med relevans för huvudområdet bese dodung soocsievylaousiearasOMA7OS vald Fam-2026 09.02,Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_SECTION_0007,OMA709_SECTION_0007,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,learning_outcomes,Värderingsförmåga och förhållningssätt,Värderingsförmåga och förhållningssätt,text_unit,7,--- OCR page 2 ---,--- OCR page 2 ---,Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_SECTION_0008,OMA709_SECTION_0008,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,learning_outcomes,Värderingsförmåga och förhållningssätt,Värderingsförmåga och förhållningssätt,text_unit,8,"4. visa förmåga att argumentera för val av vetenskaplig metod, dess relevans för valt problemområde och forskningsetiska överväganden","4. visa förmåga att argumentera för val av vetenskaplig metod, dess relevans för valt problemområde och forskningsetiska överväganden",Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_SECTION_0009,OMA709_SECTION_0009,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,learning_outcomes,Värderingsförmåga och förhållningssätt,Värderingsförmåga och förhållningssätt,text_unit,9,"5. visa förmåga att skriftligt redogöra för resultatet €, visa förmåga att diskutera och relatera resultatet till tidigare forskning samt relevant teori eller modell samt argumentera för slutsatser","5. visa förmåga att skriftligt redogöra för resultatet €, visa förmåga att diskutera och relatera resultatet till tidigare forskning samt relevant teori eller modell samt argumentera för slutsatser",Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_SECTION_0010,OMA709_SECTION_0010,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,learning_outcomes,Värderingsförmåga och förhållningssätt,Värderingsförmåga och förhållningssätt,text_unit,10,7. visa förmåga att med adekvata metoder genomföra och rapportera samt försvara ett examensarbete inom givna tidsramar,7. visa förmåga att med adekvata metoder genomföra och rapportera samt försvara ett examensarbete inom givna tidsramar,Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_SECTION_0011,OMA709_SECTION_0011,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,learning_outcomes,Värderingsförmåga och förhållningssätt,Värderingsförmåga och förhållningssätt,text_unit,11,8. tillämpa förvärvade kunskaper om vetenskapsteori och Vvetenskapsmetodik genom en kritisk granskning av ett annat examensarbete och en argumenterande dialog med författarna till arbetet,8. tillämpa förvärvade kunskaper om vetenskapsteori och Vvetenskapsmetodik genom en kritisk granskning av ett annat examensarbete och en argumenterande dialog med författarna till arbetet,Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_SECTION_0012,OMA709_SECTION_0012,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,learning_outcomes,Värderingsförmåga och förhållningssätt,Värderingsförmåga och förhållningssätt,text_unit,12,"Värderingsförmåga och förhållningssätt + 95. visa förmåga att inom examensarbetet göra bedömningar med hänsyn till relevanta vetenskapliga, samhälleliga och etiska aspekter","Värderingsförmåga och förhållningssätt + 95. visa förmåga att inom examensarbetet göra bedömningar med hänsyn till relevanta vetenskapliga, samhälleliga och etiska aspekter",Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_SECTION_0013,OMA709_SECTION_0013,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,learning_outcomes,Värderingsförmåga och förhållningssätt,Värderingsförmåga och förhållningssätt,text_unit,13,10. visa insikt om vetenskapens möjligheter och begränsningar och examensarbetets styrkor och svagheter Ni. visa förmåga att identifiera behov av ytterligare kunskap inom området och kliniska tillämpningar utifrån examensarbetets huvudresultat Kurser,10. visa insikt om vetenskapens möjligheter och begränsningar och examensarbetets styrkor och svagheter Ni. visa förmåga att identifiera behov av ytterligare kunskap inom området och kliniska tillämpningar utifrån examensarbetets huvudresultat Kurser,Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_SECTION_0014,OMA709_SECTION_0014,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,course_content,innehåll Examensarbete i omvårdnad innefattande;,innehåll Examensarbete i omvårdnad innefattande;,text_unit,14,innehåll Examensarbete i omvårdnad innefattande; + titteratursökning + vetenskapsmetodik nskapsteori + forskningsprocess + opponering på och försvar av vetenskapligt arbete,innehåll Examensarbete i omvårdnad innefattande; + titteratursökning + vetenskapsmetodik nskapsteori + forskningsprocess + opponering på och försvar av vetenskapligt arbete,Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_SECTION_0015,OMA709_SECTION_0015,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,teaching_and_learning,Undervisning Handledning och seminarier,Undervisning Handledning och seminarier,text_unit,15,"Undervisning Handledning och seminarier Omvårdnad - Vetenskaplig metod och teori avancerad nivå 7,5 hp.","Undervisning Handledning och seminarier Omvårdnad - Vetenskaplig metod och teori avancerad nivå 7,5 hp.",Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_SECTION_0016,OMA709_SECTION_0016,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,entry_requirements,Förkunskaper,Förkunskaper,text_unit,16,Förkunskaper,Förkunskaper,Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_SECTION_0017,OMA709_SECTION_0017,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,examination,Examinationsform skriftliga och muntliga examinationsuppgifter genom framläggande och,Examinationsform skriftliga och muntliga examinationsuppgifter genom framläggande och,text_unit,17,Examinationsform skriftliga och muntliga examinationsuppgifter genom framläggande och försvar av examensarbete samt muntlig examination genom kritisk granskning av annan students examensarbete.,Examinationsform skriftliga och muntliga examinationsuppgifter genom framläggande och försvar av examensarbete samt muntlig examination genom kritisk granskning av annan students examensarbete.,Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
